Inspection Type,Registration ID,Firm Names,Inspection Year,Country,Global Network,Inspection Report Date,Inspection Report Section,Finding Count,Auditing Standard,Description In The Firm's Inspection Report
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,5,AS 2110,"In one of 26 audits reviewed  the firm did not presume that there was a fraud risk involving improper revenue recognition and did not have an appropriate rationale for how this presumption was overcome. In this instance  the firm was non-compliant with AS 2110  Identifying and Assessing Risks of Material Misstatement."
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,6,AS 2201,"In one of six audits reviewed  the firm did not communicate  in writing  to management and the audit committee all significant deficiencies identified during the audit. In this instance  the firm was non-compliant with AS 2201  An Audit of Internal Control Over Financial Reporting That Is Integrated with An Audit of Financial Statements."
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,7,AS 2401,"In 14 of 26 audits reviewed  the firm  when testing journal entries for evidence of possible material misstatement due to fraud  did not have an appropriate rationale for limiting its testing of entries it identified as having certain fraud risk characteristics to certain entries. In these instances  the firm was non-compliant with AS 2401  Consideration of Fraud in a Financial Statement Audit."
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,8,AS 2401,"In four of 26 audits reviewed  the firm  when testing journal entries for evidence of possible material misstatement due to fraud  did not appropriately consider the characteristics of potentially fraudulent journal entries in determining the criteria it used to identify and select journal entries for testing. In these instances  the firm was non-compliant with AS 2401  Consideration of Fraud in a Financial Statement Audit."
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,9,AS 3101,"In one of 26 audits reviewed  the firm's audit report was not addressed to the shareholders. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,10,AS 3101,"In three of 14 audits reviewed  the firm's communication of certain critical audit matters in the audit report did not describe for a matter the principal considerations that led the firm to determine that the matter was a critical audit matter or included language that was inconsistent with information in the firm's audit documentation. In these instances  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion."
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,11,AS 3101,"In one of 14 audits reviewed  the engagement team performed procedures to determine whether or not matters were critical audit matters but  in performing those procedures  did not include certain matters that were communicated to the audit committee and that related to accounts or disclosures that were material to the financial statements. In addition  the engagement team did not take into account certain required factors in determining whether or not certain matters were critical audit matters. In this instance  the firm was non-compliant with AS 3101  The Auditor's Report on an Audit of Financial Statements When the Auditor Expresses an Unqualified Opinion. This instance of non-compliance does not necessarily mean that critical audit matters should have been communicated in the auditor's report."
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,12,PCAOB Rule 3211,"In one of 26 audits reviewed  the firm's report on Form AP included inaccurate information regarding the issuer CIK number. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Annually Inspected,688,"Marcum LLP",2023,United States,,20-Jun-2024,Part I.B,12,PCAOB Rule 3211,"In two of 26 audits reviewed  the firm's report on Form AP omitted information related to the participation in the audit by certain other accounting firms. In these instances  the firm was non-compliant with PCAOB Rule 3211  Auditor Reporting of Certain Audit Participants."
Annually Inspected,5041,"B F Borgers CPA PC",2023,United States,,20-Jun-2024,Part I.B,1,AS 1215,"In 11 of 12 audits reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to determine who performed the work and the date such work was completed and/or who reviewed the work and the date of such review. In these instances  the firm was non-compliant with AS 1215  Audit Documentation."
Annually Inspected,5041,"B F Borgers CPA PC",2023,United States,,20-Jun-2024,Part I.B,2,AS 1215,"In one of 12 audits reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to determine who reviewed the work. In these instances  the firm was non-compliant with AS 1215  Audit Documentation."
Annually Inspected,5041,"B F Borgers CPA PC",2023,United States,,20-Jun-2024,Part I.B,3,AS 1220,"In six of 12 audits reviewed  the firm did not obtain the required engagement quality review for the audit. In these instances  the firm was non-compliant with AS 1220  Engagement Quality Review."
Annually Inspected,5041,"B F Borgers CPA PC",2023,United States,,20-Jun-2024,Part I.B,4,AS 1220,"In one of 12 audits reviewed  the work papers did not contain sufficient information to enable an experienced auditor  having no previous connection with the engagement  to understand all of the procedures performed by the engagement quality reviewer  including evidence that the engagement quality reviewer evaluated the engagement team's responses to the significant risks identified. In this instance  the documentation of the engagement quality review was non-compliant with AS 1220  Engagement Quality Review."
Annually Inspected,5041,"B F Borgers CPA PC",2023,United States,,20-Jun-2024,Part I.B,5,AS 1301,"In eight of 12 audits reviewed  the firm did not make any of the required communications to the audit committee. In these instances  the firm was non-compliant with AS 1301  Communications with Audit Committees."
Annually Inspected,5041,"B F Borgers CPA PC",2023,United States,,20-Jun-2024,Part I.B,6,AS 1301,"In one of 12 audits reviewed  the firm did not make a required communication to the audit committee related to an overview of the overall audit strategy. In this instance  the firm was non-compliant with AS 1301  Communications with Audit Committees."
